施策名,配布部数,総費用（税抜）,印刷費（税抜）,配布費（税抜）,配布開始日,デザイン,デザインリンク,クーポン,合計注文件数,初回購入人数（配布開始から90日以内／配達完了のみ）,2回目購入人数,合計利用クーポン額,合計購入単価,初回購入人数（配布開始から90日以内／キャンセル含む）,グロス費用,CPA
2024.9月大規模ポスティング①,"2,500","16,500","4,750","11,750",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_FNVZ47,7,4,1,"6,900","13,221",4,"20,625","5,156"
2024.9月大規模ポスティング①,"22,000","145,200","41,800","103,400",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_ERDP76,78,35,19,"72,100","163,723",35,"181,500","5,186"
2024.9月大規模ポスティング①,"14,500","95,700","27,550","68,150",2024/9/1,W120mm×H72mm（Suica風）,https://drive.google.com/drive/folders/1Sz4ytIj94dR99EczGm2Sf6Zmv4zE9tk3,HNXL_TJWA68,52,23,11,"47,900","106,762",23,"119,625","5,201"
2024.9月大規模ポスティング①,"14,000","92,400","26,600","65,800",2024/9/1,W120mm×H72mm（Suica風）,https://drive.google.com/drive/folders/1Sz4ytIj94dR99EczGm2Sf6Zmv4zE9tk3,HNXL_JVRU45,41,22,8,"39,700","100,851",22,"115,500","5,250"
2024.9月大規模ポスティング①,"16,000","105,600","30,400","75,200",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_MSKU72,42,25,10,"41,900","92,228",25,"132,000","5,280"
2024.9月大規模ポスティング①,"6,500","42,900","12,350","30,550",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_SUJA73,15,10,3,"15,500","35,148",10,"53,625","5,363"
2024.9月大規模ポスティング①,"21,500","141,900","40,850","101,050",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_QCZT45,67,33,13,"63,400","153,126",33,"177,375","5,375"
2024.9月大規模ポスティング①,"8,500","56,100","16,150","39,950",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_LBRN64,22,13,7,"21,900","40,570",13,"70,125","5,394"
2024.9月大規模ポスティング①,"10,500","69,300","19,950","49,350",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_ADYB38,44,16,10,"38,800","118,603",16,"86,625","5,414"
2024.9月大規模ポスティング①,"4,000","26,400","7,600","18,800",2024/9/1,W100mm×H148mm（お詫び）,https://drive.google.com/drive/folders/1ahlyJf-TE34iLQ3SncfmLIsVB5tVdDDi,HNXL_ZEWV45,13,6,5,"12,100","32,210",6,"33,000","5,500"
2024.9月大規模ポスティング①,"40,000","264,000","76,000","188,000",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_XGYV39,193,60,32,"165,100","407,256",60,"330,000","5,500"
2024.9月大規模ポスティング①,"6,000","39,600","11,400","28,200",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_EVLG29,16,9,4,"15,700","35,230",9,"49,500","5,500"
2024.9月大規模ポスティング①,"25,500","168,300","48,450","119,850",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_DXLN94,75,37,16,"71,000","174,739",38,"210,375","5,536"
2024.9月大規模ポスティング①,"15,500","102,300","29,450","72,850",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_WKBG54,40,23,6,"39,500","71,335",23,"127,875","5,560"
2024.9月大規模ポスティング①,"21,000","138,600","39,900","98,700",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_QPLE67,80,31,17,"71,500","170,577",31,"173,250","5,589"
2024.9月大規模ポスティング①,"13,000","85,800","24,700","61,100",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_NYLM35,42,19,9,"38,900","82,888",19,"107,250","5,645"
2024.9月大規模ポスティング①,"11,000","72,600","20,900","51,700",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_FYHT57,33,15,7,"30,600","76,540",16,"90,750","5,672"
2024.9月大規模ポスティング①,"20,000","132,000","38,000","94,000",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_UQJF38,66,29,15,"60,700","129,232",29,"165,000","5,690"
2024.9月大規模ポスティング①,"20,000","132,000","38,000","94,000",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_FKTD94,91,29,16,"78,200","183,789",29,"165,000","5,690"
2024.9月大規模ポスティング①,"10,500","69,300","19,950","49,350",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_DVEC36,46,15,10,"39,700","119,836",15,"86,625","5,775"
2024.9月大規模ポスティング①,"14,000","92,400","26,600","65,800",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_YAND79,49,20,7,"44,300","108,234",20,"115,500","5,775"
2024.9月大規模ポスティング①,"17,000","112,200","32,300","79,900",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_GDHJ54,76,24,12,"65,200","139,902",24,"140,250","5,844"
2024.9月大規模ポスティング①,"13,500","89,100","25,650","63,450",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_GDUP43,53,19,7,"46,600","105,983",19,"111,375","5,862"
2024.9月大規模ポスティング①,"15,000","99,000","28,500","70,500",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_XPFL84,50,20,9,"45,000","97,894",21,"123,750","5,893"
2024.9月大規模ポスティング①,"21,500","141,900","40,850","101,050",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_EWKG85,90,30,19,"77,500","182,020",30,"177,375","5,913"
2024.9月大規模ポスティング①,"21,500","141,900","40,850","101,050",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_GVMD53,79,29,12,"69,800","203,455",30,"177,375","5,913"
2024.9月大規模ポスティング①,"20,500","194,750","98,400","96,350",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_YDFX85,77,38,14,"72,900","153,311",41,"243,438","5,938"
2024.9月大規模ポスティング①,"14,500","95,700","27,550","68,150",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_CZQM48,54,20,12,"47,800","111,046",20,"119,625","5,981"
2024.9月大規模ポスティング①,"17,500","115,500","33,250","82,250",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_FPCA26,71,24,14,"61,700","130,340",24,"144,375","6,016"
2024.9月大規模ポスティング①,"12,500","82,500","23,750","58,750",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_JTEQ57,32,16,7,"30,400","60,715",17,"103,125","6,066"
2024.9月大規模ポスティング①,"25,000","165,000","47,500","117,500",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_GHVN78,84,34,17,"75,800","169,913",34,"206,250","6,066"
2024.9月大規模ポスティング①,"21,500","141,900","40,850","101,050",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_FSBK35,75,28,10,"66,500","142,976",29,"177,375","6,116"
2024.9月大規模ポスティング①,"31,500","299,250","151,200","148,050",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_HBAC82,158,61,35,"139,900","292,785",61,"374,063","6,132"
2024.9月大規模ポスティング①,"3,000","19,800","5,700","14,100",2024/9/1,W100mm×H148mm（お詫び）,https://drive.google.com/drive/folders/1ahlyJf-TE34iLQ3SncfmLIsVB5tVdDDi,HNXL_CSMY67,6,4,1,"6,200","11,540",4,"24,750","6,188"
2024.9月大規模ポスティング①,"6,000","39,600","11,400","28,200",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_SAWK67,20,8,3,"18,000","37,190",8,"49,500","6,188"
2024.9月大規模ポスティング①,"4,500","29,700","8,550","21,150",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_JUML92,7,6,1,"7,900","20,200",6,"37,125","6,188"
2024.9月大規模ポスティング①,"1,500","9,900","2,850","7,050",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_XPJC48,2,2,0,"2,400","3,556",2,"12,375","6,188"
2024.9月大規模ポスティング①,"1,500","9,900","2,850","7,050",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_UHGW23,3,2,1,"3,100","6,430",2,"12,375","6,188"
2024.9月大規模ポスティング①,"20,500","135,300","38,950","96,350",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_FCKV29,55,26,10,"51,500","121,626",27,"169,125","6,264"
2024.9月大規模ポスティング①,"19,000","125,400","36,100","89,300",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_QKBN49,68,24,10,"58,900","133,680",25,"156,750","6,270"
2024.9月大規模ポスティング①,"14,500","95,700","27,550","68,150",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_USCP97,37,18,7,"34,900","74,040",19,"119,625","6,296"
2024.9月大規模ポスティング①,"13,000","85,800","24,700","61,100",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_QMAX23,52,17,12,"44,900","118,652",17,"107,250","6,309"
2024.9月大規模ポスティング①,"24,500","161,700","46,550","115,150",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_EFTD86,62,32,10,"59,400","137,673",32,"202,125","6,316"
2024.9月大規模ポスティング①,"27,000","178,200","51,300","126,900",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_BGXR23,78,35,16,"71,400","160,357",35,"222,750","6,364"
2024.9月大規模ポスティング①,"8,500","56,100","16,150","39,950",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_MSHR67,31,11,6,"27,200","59,279",11,"70,125","6,375"
2024.9月大規模ポスティング①,"32,500","214,500","61,750","152,750",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_HCAP87,114,41,19,"100,300","222,035",42,"268,125","6,384"
2024.9月大規模ポスティング①,"15,500","102,300","29,450","72,850",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_FEVG24,50,20,7,"45,000","102,235",20,"127,875","6,394"
2024.9月大規模ポスティング①,"11,000","72,600","20,900","51,700",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_XLPD65,29,14,6,"27,300","63,017",14,"90,750","6,482"
2024.9月大規模ポスティング①,"11,000","72,600","20,900","51,700",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_PGHD35,30,13,5,"27,500","63,494",14,"90,750","6,482"
2024.9月大規模ポスティング①,"21,500","141,900","40,850","101,050",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_RFAB52,77,27,13,"67,400","155,770",27,"177,375","6,569"
2024.9月大規模ポスティング①,"16,000","105,600","30,400","75,200",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_RLFQ75,58,20,8,"49,900","109,512",20,"132,000","6,600"
2024.9月大規模ポスティング①,"30,500","201,300","57,950","143,350",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_WYNT83,66,38,13,"65,200","147,584",38,"251,625","6,622"
2024.9月大規模ポスティング①,"63,500","419,100","120,650","298,450",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_WCVT73,213,79,38,"188,600","405,500",79,"523,875","6,631"
2024.9月大規模ポスティング①,"21,000","138,600","39,900","98,700",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_KLVD74,59,26,12,"54,300","125,675",26,"173,250","6,663"
2024.9月大規模ポスティング①,"13,000","85,800","24,700","61,100",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_RBEP32,64,16,9,"52,800","115,968",16,"107,250","6,703"
2024.9月大規模ポスティング①,"22,000","145,200","41,800","103,400",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_ULGE25,68,26,17,"60,600","148,726",27,"181,500","6,722"
2024.9月大規模ポスティング①,"15,500","102,300","29,450","72,850",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_NAHZ89,39,19,7,"36,800","81,141",19,"127,875","6,730"
2024.9月大規模ポスティング①,"23,000","151,800","43,700","108,100",2024/9/1,W100mm×H148mm（お詫び）,https://drive.google.com/drive/folders/1ahlyJf-TE34iLQ3SncfmLIsVB5tVdDDi,HNXL_VFXA52,73,28,16,"65,100","142,594",28,"189,750","6,777"
2024.9月大規模ポスティング①,"11,500","75,900","21,850","54,050",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_HTVG38,33,14,5,"30,100","64,786",14,"94,875","6,777"
2024.9月大規模ポスティング①,"19,000","125,400","36,100","89,300",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_XLKS35,43,23,8,"41,600","108,132",23,"156,750","6,815"
2024.9月大規模ポスティング①,"24,000","158,400","45,600","112,800",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_YXHG57,71,29,13,"64,200","148,027",29,"198,000","6,828"
2024.9月大規模ポスティング①,"25,000","165,000","47,500","117,500",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_EMDT39,72,30,11,"65,400","141,838",30,"206,250","6,875"
2024.9月大規模ポスティング①,"54,500","359,700","103,550","256,150",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_CUEL62,168,65,30,"150,100","313,539",65,"449,625","6,917"
2024.9月大規模ポスティング①,"16,000","105,600","30,400","75,200",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_UBHK35,28,19,7,"29,100","55,689",19,"132,000","6,947"
2024.9月大規模ポスティング①,"13,500","89,100","25,650","63,450",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_CLNV43,37,16,6,"33,900","79,479",16,"111,375","6,961"
2024.9月大規模ポスティング①,"14,500","95,700","27,550","68,150",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_KSEN73,25,17,6,"26,000","63,742",17,"119,625","7,037"
2024.9月大規模ポスティング①,"14,500","95,700","27,550","68,150",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_PYHJ46,37,17,8,"34,400","66,876",17,"119,625","7,037"
2024.9月大規模ポスティング①,"13,000","85,800","24,700","61,100",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_KZPR63,33,15,10,"30,600","88,005",15,"107,250","7,150"
2024.9月大規模ポスティング①,"13,000","85,800","24,700","61,100",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_MAXW93,24,14,6,"23,800","52,723",15,"107,250","7,150"
2024.9月大規模ポスティング①,"16,500","108,900","31,350","77,550",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_UWCN24,45,19,11,"41,000","97,689",19,"136,125","7,164"
2024.9月大規模ポスティング①,"20,000","132,000","38,000","94,000",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_QPGM23,54,22,18,"48,100","111,145",23,"165,000","7,174"
2024.9月大規模ポスティング①,"20,000","132,000","38,000","94,000",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_RQUD63,24,14,6,"23,800","45,662",23,"165,000","7,174"
2024.9月大規模ポスティング①,"30,500","201,300","57,950","143,350",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_NJVQ46,64,35,11,"62,284","128,168",35,"251,625","7,189"
2024.9月大規模ポスティング①,"37,000","244,200","70,300","173,900",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_CNBV74,71,42,18,"70,200","152,201",42,"305,250","7,268"
2024.9月大規模ポスティング①,"15,000","99,000","28,500","70,500",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_QUWE68,34,13,6,"30,300","60,694",17,"123,750","7,279"
2024.9月大規模ポスティング①,"18,000","118,800","34,200","84,600",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_KRZW32,54,20,8,"47,800","95,282",20,"148,500","7,425"
2024.9月大規模ポスティング①,"19,000","125,400","36,100","89,300",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_PEXQ79,27,21,6,"29,400","65,064",21,"156,750","7,464"
2024.9月大規模ポスティング①,"19,000","125,400","36,100","89,300",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_CMYR32,42,21,9,"39,900","104,553",21,"156,750","7,464"
2024.9月大規模ポスティング①,"32,000","211,200","60,800","150,400",2024/9/1,金券(新札風L_6800円),https://drive.google.com/drive/folders/1FCcwiG31_wdEGnWCBiWQhJpOMU21l-_D,HNXL_KDPG63,75,35,14,"70,000","185,748",35,"264,000","7,543"
2024.9月大規模ポスティング①,"23,000","151,800","43,700","108,100",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_YQXW86,59,25,13,"53,800","111,884",25,"189,750","7,590"
2024.9月大規模ポスティング①,"17,500","115,500","33,250","82,250",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_YVAK23,36,19,7,"34,700","73,580",19,"144,375","7,599"
2024.9月大規模ポスティング①,"14,000","92,400","26,600","65,800",2024/9/1,金券(ドル札風L_6800円),https://drive.google.com/drive/folders/1r_L-kCp_I0aZVdlt6Meq18b84rtovsSc,HNXL_DLRA54,42,15,6,"36,900","98,822",15,"115,500","7,700"
